,imu_seq,secs,nsecs,timestamp,imu_frame_id,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_orientation_cov_0,imu_orientation_cov_1,imu_orientation_cov_2,imu_orientation_cov_3,imu_orientation_cov_4,imu_orientation_cov_5,imu_orientation_cov_6,imu_orientation_cov_7,imu_orientation_cov_8,imu_angular_vel_x,imu_angular_vel_y,imu_angular_vel_z,imu_angular_vel_cov_0,imu_angular_vel_cov_1,imu_angular_vel_cov_2,imu_angular_vel_cov_3,imu_angular_vel_cov_4,imu_angular_vel_cov_5,imu_angular_vel_cov_6,imu_angular_vel_cov_7,imu_angular_vel_cov_8,imu_linear_acc_x,imu_linear_acc_y,imu_linear_acc_z,imu_linear_acc_cov_0,imu_linear_acc_cov_1,imu_linear_acc_cov_2,imu_linear_acc_cov_3,imu_linear_acc_cov_4,imu_linear_acc_cov_5,imu_linear_acc_cov_6,imu_linear_acc_cov_7,imu_linear_acc_cov_8,map_position_x,map_position_y,map_position_z,map_orientation_x,map_orientation_y,map_orientation_z,map_orientation_w,odom_pose_x,odom_pose_y,odom_pose_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_pose_cov_0,odom_pose_cov_1,odom_pose_cov_2,odom_pose_cov_3,odom_pose_cov_4,odom_pose_cov_5,odom_pose_cov_6,odom_pose_cov_7,odom_pose_cov_8,odom_pose_cov_9,odom_pose_cov_10,odom_pose_cov_11,odom_pose_cov_12,odom_pose_cov_13,odom_pose_cov_14,odom_pose_cov_15,odom_pose_cov_16,odom_pose_cov_17,odom_pose_cov_18,odom_pose_cov_19,odom_pose_cov_20,odom_pose_cov_21,odom_pose_cov_22,odom_pose_cov_23,odom_pose_cov_24,odom_pose_cov_25,odom_pose_cov_26,odom_pose_cov_27,odom_pose_cov_28,odom_pose_cov_29,odom_pose_cov_30,odom_pose_cov_31,odom_pose_cov_32,odom_pose_cov_33,odom_pose_cov_34,odom_pose_cov_35,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z,odom_twist_cov_0,odom_twist_cov_1,odom_twist_cov_2,odom_twist_cov_3,odom_twist_cov_4,odom_twist_cov_5,odom_twist_cov_6,odom_twist_cov_7,odom_twist_cov_8,odom_twist_cov_9,odom_twist_cov_10,odom_twist_cov_11,odom_twist_cov_12,odom_twist_cov_13,odom_twist_cov_14,odom_twist_cov_15,odom_twist_cov_16,odom_twist_cov_17,odom_twist_cov_18,odom_twist_cov_19,odom_twist_cov_20,odom_twist_cov_21,odom_twist_cov_22,odom_twist_cov_23,odom_twist_cov_24,odom_twist_cov_25,odom_twist_cov_26,odom_twist_cov_27,odom_twist_cov_28,odom_twist_cov_29,odom_twist_cov_30,odom_twist_cov_31,odom_twist_cov_32,odom_twist_cov_33,odom_twist_cov_34,odom_twist_cov_35,cmd_vel_linear_x,cmd_vel_linear_y,cmd_vel_linear_z,cmd_vel_angular_x,cmd_vel_angular_y,cmd_vel_angular_z,odom_vel_x,odom_vel_y,odom_vel_z,imu_angular_vel_noisy_x,imu_angular_vel_noisy_y,imu_angular_vel_noisy_z,imu_linear_acc_noisy_x,imu_linear_acc_noisy_y,imu_linear_acc_noisy_z,odom_pose_noisy_x,odom_pose_noisy_y,odom_pose_noisy_z,odom_vel_noisy_x,odom_vel_noisy_y,odom_vel_noisy_z,odom_orientation_noisy_x,odom_orientation_noisy_y,odom_orientation_noisy_z,odom_orientation_noisy_w
10,346,165,234000000,165.234,base_footprint,0.0002899972907114,0.0038436614563554,-0.0774800672039574,0.9969864499351284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.882957780945038e-05,-0.0001153767657803,0.0226718809817857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027085321182706,0.0042186525966485,-0.000439584932166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.379729952546382,0.9428658680764874,-0.0010016168770177,0.0002899486062191,0.003843688953656,-0.0774687134184402,0.9969873321293132,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2199181156762377,-1.3520576480074986e-05,0.0,0.0,0.0,0.0226676927927721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.0308016519993543,0.21735288160071925,-0.03398305285046519,-0.0016960112928155206,7.882957780945038e-05,-0.0001153767657803,0.00585600998904633,0.0794927619708076,0.1191058625110998,-0.000439584932166,-2.427003537000701,0.6232810645408127,-0.0010016168770177,0.10137742732522796,0.2146098685274042,-0.0016960112928155206,0.0004376741434844777,0.0038296809672388244,-0.11578452188144735,0.9932668757578288
11,379,165,267000000,165.267,base_footprint,0.0002884628522274,0.003844301845111,-0.0771058153909084,0.997015461949016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.926754371524788e-05,-0.0001215985494987,0.0226036179114818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029748703401239,0.00416722066507,-7.683937402165176e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.372559314897693,0.9417470854904008,-0.0010016830193595,0.0002884188929537,0.0038443144525255,-0.0770945087674606,0.9970163362647758,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.219954061122781,-1.7623238427959265e-05,0.0,0.0,0.0,0.0225965170201262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.0308016519993543,0.21737832832640233,-0.0338198852147444,-0.001696235113271191,8.926754371524788e-05,-0.0001215985494987,-0.19726167680139384,0.0015065201607518924,0.01150248093249507,-7.683937402165176e-06,-2.0797376211549907,1.2029973055703351,-0.0010016830193595,-0.2468404204573236,0.15202487506264384,-0.001696235113271191,0.0004088905727918805,0.0038333728708790774,-0.10833750244423375,0.9941066962982786
12,412,165,300000000,165.3,base_footprint,0.0002873172969164,0.0038450013820773,-0.0767342147965512,0.9970441282574708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.424792084915238e-05,-5.6585438997417304e-05,0.0226518306027283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023004507817654,0.0085931354968257,-8.074905426509052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3653865305524504,0.940633970864624,-0.0010017597465495,0.0002872796798099,0.0038450372468838,-0.0767229047474186,0.9970449985061226,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2199741564553274,2.589054556675907e-06,0.0,0.0,0.0,0.022670579588663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.0308016519993543,0.21740347591527964,-0.03365783671083226,-0.0016965150693447307,9.424792084915238e-05,-5.6585438997417304e-05,0.1156260952094657,-0.03889015137657182,-0.10148107980252669,-8.074905426509052e-05,-2.4259256771475504,0.6123957077296732,-0.0010017597465495,-0.23600910786639157,-0.5209854856461872,-0.0016965150693447307,0.00024187731042019556,0.0038481601332402745,-0.06494959814968661,0.9978810965536674
13,446,165,334000000,165.334,base_footprint,0.0002853432758269,0.0038468075280415,-0.0762204687689872,0.9970835274898956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001625952125107,-1.1585133627524436e-05,0.0320429685380955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055471422232933,0.0085735976310555,0.0003350681368545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3579995914784764,0.9394946024945742,-0.001001977200176,0.0002852846965628,0.0038468574877095,-0.0762044924310152,0.9970847484709824,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2197177014555809,3.413453027886759e-06,0.0,0.0,0.0,0.0321520585998258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0572742968797683,0.21743835271093995,-0.03343174529492791,-0.0016972484694593197,0.0001625952125107,-1.1585133627524436e-05,0.1631291271921001,-0.22983100467241713,0.02148471536873143,0.0003350681368545,-2.3059907454508295,0.8383848083230208,-0.001001977200176,0.008604920721715426,0.10148900783927164,-0.0016972484694593197,0.00019881707729586096,0.0038522943369653996,-0.05379198097933942,0.9985447126105218
14,479,165,367000000,165.367,base_footprint,0.0002858412769958,0.0038442792082402,-0.075649512877301,0.9971270184954176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002303262072123,-0.0001770222001484,0.0335831868077156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505423674173954,-0.0087528552466135,-0.0056793373361707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3508406658409657,0.93839785283931,-0.001001626986703,0.0002857869575777,0.0038442931345381,-0.0756331759646842,0.9971282577630652,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2196241120779342,-8.322669028129615e-06,0.0,0.0,0.0,0.0329821110894704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0572742968797683,0.21747653022724878,-0.033182546285359056,-0.0016961420387715627,0.0002303262072123,-0.0001770222001484,0.10101044593911254,-0.054476609973516,0.05837237968419334,-0.0056793373361707,-2.6525203117816045,1.0024994298732568,-0.001001626986703,0.2945981640534274,-0.21075585663504856,-0.0016961420387715627,0.00030042883635470196,0.003843176603236645,-0.07943095843268948,0.9968329160790063
15,512,165,400000000,165.4,base_footprint,0.0002835360698839,0.0038461588300158,-0.0751334718800865,0.9971660283387092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000224019645503,7.640071699186954e-05,0.0319513994564697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136676804586363,0.0028220820305531,-0.002469710407037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3436717867795007,0.9373074495423416,-0.0010018462688073,0.0002834478982906,0.0038462622244144,-0.0751177037842013,0.997167215918363,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2196787994634132,-1.2527822402318143e-05,0.0,0.0,0.0,0.0318850693045629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0572742968797683,0.21751071503323519,-0.032957681208255915,-0.0016969297524852722,0.000224019645503,7.640071699186954e-05,0.1971213839802432,-0.0686264767897486,-0.017559455237623964,-0.002469710407037,-2.0614290892496614,0.7104201828707384,-0.0010018462688073,0.4044041511065707,-0.3509768857480974,-0.0016969297524852722,0.0003323548474247912,0.003842345125752844,-0.08779700006953695,0.9961309214671431
16,546,165,434000000,165.434,base_footprint,0.0002871585603415,0.0038465998242483,-0.0757872624346432,0.9971165488860446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006559209372336,-0.0002466751390073,-0.0576258886522454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003617548367633,-0.0131402350116202,-0.0102439329225202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.33627366854216,0.9361836291473628,-0.0010019307603738,0.0002872760726541,0.00384658374981,-0.07581620277965,0.997114348839685,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2202949436501241,4.008831801421281e-05,0.0,0.0,0.0,-0.0578708395897075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067803591489792,2.8449676392483525e-05,0.0,0.0,0.0,-0.0544522255659103,0.2044013545661618,-0.031235545226509225,-0.0015952131788046352,-0.0006559209372336,-0.0002466751390073,-0.20502060687028378,-0.007062357119324894,-0.18418356296534122,-0.0102439329225202,-2.258949929188424,0.8210732513221481,-0.0010019307603738,0.704178305907814,-0.15030638880933822,-0.0015952131788046352,0.0003184944750529488,0.0038441247840805717,-0.08390861622868136,0.9964659880741046
17,579,165,467000000,165.467,base_footprint,0.0002876261569376,0.0038426188932232,-0.0768864141620638,0.9970324121454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019128383120445,-0.0010891280280909,-0.0787087435805115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0260742060977068,-0.0095283333904986,0.0058537003404921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3291087814789826,0.9350810657896372,-0.0010013536557251,0.0002872782782367,0.0038419315305874,-0.0769258764797572,0.997029370962123,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2188267266440229,2.844967691532224e-05,0.0,0.0,0.0,-0.0790676135880214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067803591489792,2.8449676392483525e-05,0.0,0.0,0.0,-0.0544522255659103,0.20433133593826136,-0.031690445151152095,-0.0015932918665791025,-0.0019128383120445,-0.0010891280280909,-0.08430941138100904,0.008031673772761937,0.10497795070031149,0.0058537003404921,-2.1698916983881626,0.7533307224374574,-0.0010013536557251,0.4105057400540534,-0.26562974318223564,-0.0015932918665791025,0.0005526822408545967,0.003812808549548838,-0.1457958304025826,0.9893071984325832
18,612,165,500000000,165.5,base_footprint,0.0002909596545379,0.0038393684450743,-0.0781739638837634,0.9969322975825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005569675729321,-0.000137168979237,-0.0704070095681036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540260467061807,-0.0345762280170586,-0.000577687812989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.321970408242193,0.9339642720583956,-0.0010011175125768,0.0002910984884912,0.0038393319054836,-0.0782086921819498,0.9969295738713836,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2195479859307851,2.634104521406777e-05,0.0,0.0,0.0,-0.0695101718998346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067803591489792,2.8449676392483525e-05,0.0,0.0,0.0,-0.0544522255659103,0.20424911419759206,-0.032216169075154566,-0.0015923375223126557,-0.0005569675729321,-0.000137168979237,-0.028990196361803645,0.0810526167667505,-0.00675100337314714,-0.000577687812989,-2.4813167701087955,1.017627728717216,-0.0010011175125768,-0.022804632509900613,0.0029818420239767288,-0.0015923375223126557,0.00043155536395935996,0.003826090403833185,-0.11467828128988297,0.9933952217484178
19,646,165,534000000,165.534,base_footprint,0.0002974021512548,0.0038449900993624,-0.0782397469639998,0.9969271134832804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004737068421427,-0.0010089343689573,0.0189623228428289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3031260595506362,0.107387624463789,-0.0353688118491451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.315003578706778,0.9328613682697584,-0.0010017433257016,0.0002972355546858,0.0038449840314759,-0.0782327665658708,0.9969276613597764,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1979811979569564,-1.0456301117900413e-05,0.0,0.0,0.0,0.0141024530075009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,2.214110645581968e-05,0.0,0.0,0.0,-0.0472342260181903,0.21730398669623355,-0.034294286840083996,-0.001696826968472609,-0.0004737068421427,-0.0010089343689573,0.09507067835732907,-0.3930460159982858,0.06331520525903281,-0.0353688118491451,-2.3333944171861307,0.7200778561842307,-0.0010017433257016,0.05520637673217807,-0.11308242301502891,-0.001696826968472609,0.0002523283611844616,0.0038481919878583484,-0.0665891476549281,0.9977730268770614
20,679,165,567000000,165.567,base_footprint,0.0002969389873981,0.0038416525339279,-0.078900751067389,0.99687502978761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006284429727188,-0.0006031839486374,-0.0555153849968775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001866507088683,-0.0122015975982692,-0.0055550057805747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3083200123729344,0.9318026295693496,-0.0010013925696701,0.0002969818648148,0.0038414582333432,-0.0789283412287742,0.9968728464309216,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2072118448573292,2.214110586400836e-05,0.0,0.0,0.0,-0.0554393523552857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,2.214110645581968e-05,0.0,0.0,0.0,-0.0472342260181903,0.21725592953093,-0.03459750148421486,-0.0016952700106613722,-0.0006284429727188,-0.0006031839486374,-0.15455734214529884,0.15187583919703765,0.10094314563251333,-0.0055550057805747,-2.093935240666251,1.074015307282059,-0.0010013925696701,0.5313105768052504,-0.23333165548214516,-0.0016952700106613722,0.00029996985890391785,0.003841226063420156,-0.07970373635992412,0.9968111503242132
21,712,165,600000000,165.6,base_footprint,0.0003002946884535,0.0038415841248797,-0.0798057674675507,0.9968029853152665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003591789669464,-0.0001043732779279,-0.0551849484575801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023798861607286,-0.0112460998481323,-0.0001130060550674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.301567136945383,0.930720744268043,-0.001001419698123,0.0003003940203465,0.0038415761591214,-0.0798332182910465,0.9968007871753214,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2072584915931868,2.093208998830975e-05,0.0,0.0,0.0,-0.0551892671050473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,2.214110645581968e-05,0.0,0.0,0.0,-0.0472342260181903,0.2171927585579376,-0.03499187170698371,-0.0016954380387196224,-0.0003591789669464,-0.0001043732779279,0.03487842585226584,-0.037414284414042154,-0.03732403876587562,-0.0001130060550674,-2.6617535676385673,0.7817372517806631,-0.001001419698123,0.051323298930383565,0.1778345178558536,-0.0016954380387196224,0.00035907284617615144,0.003836536282238067,-0.09505880545756652,0.9954642010444307
22,746,165,634000000,165.634,base_footprint,0.0003047980931153,0.0038424102362491,-0.0809845625141043,0.996707902856247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002801904519356,0.0003583476723207,-0.0475783129818709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048340274812784,-0.0077138410305893,0.0172143790707309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.29429978106927,0.9295401251936828,-0.0010015171054124,0.0003048431980378,0.0038424009899906,-0.0810082566981568,0.9967059773935252,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2204920509578885,1.586348047920988e-05,0.0,0.0,0.0,-0.0476836982472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,1.621336559765041e-05,0.0,0.0,0.0,-0.023629792034626,0.2171086922942853,-0.035509705869444554,-0.0016959533257836204,-0.0002801904519356,0.0003583476723207,0.0017242751982443488,0.1103891157089371,0.12263117477746278,0.0172143790707309,-2.1498098913888812,0.8224087572046129,-0.0010015171054124,-0.27183702743855437,-0.4369913816125538,-0.0016959533257836204,0.0004820624003887301,0.003824211106280895,-0.12697626102200174,0.9918982670426082
